DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE;BANK CARD
1.02.2021;NOSTALJİK TRAMVAY;23;10;6;0;0;0;0;0;0
1.02.2021;Izulas;61746;16074;281;2417;34;0;3566;9210;0
1.02.2021;Eshot;240691;63224;1449;10169;301;0;16577;34931;0
1.02.2021;Metro Maskematik;657;46;2;20;0;0;0;0;0
1.02.2021;İzdeniz Maskematik;79;10;0;8;0;0;0;0;0
2.02.2021;İzmir BB - Atik Yönetimi DB;25;6;0;1;0;0;0;12;0
2.02.2021;Tramvay Karşıyaka;2727;674;24;112;6;0;109;177;0
2.02.2021;İzban;50732;10987;310;1032;234;0;2392;4385;0
2.02.2021;Izdeniz;12717;2365;76;302;204;0;742;773;0
2.02.2021;Izulas;37454;7682;91;1130;23;0;2584;4219;0
2.02.2021;Seferihisar Mot. Taş. Kooperat;2056;409;16;44;2;0;174;245;0
2.02.2021;Eshot;150134;33261;573;4604;160;0;12183;17941;0
2.02.2021;NOSTALJİK TRAMVAY;2;0;0;0;0;0;0;0;0
2.02.2021;Metro Maskematik;312;19;3;7;0;0;0;0;0
2.02.2021;Metro;66990;14491;346;1916;507;0;3845;4921;0
2.02.2021;Tramvay Konak;11183;2398;73;433;13;0;793;791;0
2.02.2021;İzdeniz Maskematik;47;9;0;4;0;0;0;0;0
2.02.2021;BİSİM;2;0;0;0;0;0;0;0;0
3.02.2021;İzmir BB - Atik Yönetimi DB;453;103;8;17;0;0;0;137;0
3.02.2021;Metro Maskematik;596;43;2;18;0;0;0;0;0
3.02.2021;Seferihisar Mot. Taş. Kooperat;2539;512;22;66;2;0;194;373;0
3.02.2021;Metro;85851;22340;689;3108;475;0;4303;7280;0
3.02.2021;Tramvay Konak;19950;5899;243;852;37;0;1211;1759;0
3.02.2021;NOSTALJİK TRAMVAY;15;5;1;0;0;0;0;0;0
3.02.2021;Izdeniz;16567;3577;189;530;509;0;670;923;0
3.02.2021;Eshot;221664;58435;1225;9224;172;0;16031;32271;0
3.02.2021;Izulas;55742;14301;276;2183;15;0;3495;8210;0
3.02.2021;İzdeniz Maskematik;91;11;3;8;0;0;0;0;0
3.02.2021;BİSİM;5;1;0;0;0;0;0;0;0
3.02.2021;İzban;75975;18907;652;1870;300;0;3100;7075;0
3.02.2021;Tramvay Karşıyaka;7514;2174;138;368;12;0;232;513;0
4.02.2021;Seferihisar Mot. Taş. Kooperat;2614;543;17;89;1;0;189;380;0
4.02.2021;BİSİM;18;3;0;0;0;0;0;0;0
4.02.2021;Metro Maskematik;578;25;4;22;0;0;0;0;0
4.02.2021;NOSTALJİK TRAMVAY;33;14;2;1;0;0;0;0;0
4.02.2021;Tramvay Karşıyaka;7136;2515;109;287;23;0;246;491;0
4.02.2021;İzban;88005;23158;738;2402;341;0;3204;7832;0
4.02.2021;Eshot;239599;65869;1563;9657;217;0;16252;33372;0
4.02.2021;Tramvay Konak;22867;7346;284;965;56;0;1243;1917;0
4.02.2021;Metro;98689;26368;830;3492;613;0;4489;7933;0
4.02.2021;Izulas;60073;16216;350;2329;22;0;3535;8655;0
4.02.2021;Izdeniz;19939;4918;282;620;904;0;616;1250;0
4.02.2021;İzdeniz Maskematik;158;11;4;3;0;0;0;0;0
4.02.2021;İzmir BB - Atik Yönetimi DB;582;251;4;10;0;0;0;132;0
5.02.2021;Eshot;243467;68271;1625;9818;257;0;16169;34724;0
5.02.2021;Izulas;61439;17088;300;2538;20;0;3540;9284;0
5.02.2021;İzmir BB - Atik Yönetimi DB;742;304;19;10;0;0;0;157;0
5.02.2021;Tramvay Konak;23095;7903;325;988;37;0;1260;1940;0
5.02.2021;Metro;100342;27553;858;3577;717;0;4368;7982;0
5.02.2021;Izdeniz;19636;4886;289;633;725;0;632;1096;0
5.02.2021;Metro Maskematik;511;37;4;15;0;0;0;0;0
5.02.2021;Tramvay Karşıyaka;7335;2707;130;347;11;0;210;470;0
5.02.2021;BİSİM;11;6;0;0;0;0;0;0;0
5.02.2021;Seferihisar Mot. Taş. Kooperat;2933;600;21;124;3;0;198;458;0
5.02.2021;İzban;91840;24503;797;2366;396;0;3315;7920;0
5.02.2021;İzdeniz Maskematik;102;6;1;4;0;0;0;0;0
5.02.2021;NOSTALJİK TRAMVAY;24;7;4;1;0;0;0;0;0
6.02.2021;Eshot;48749;9620;123;918;91;0;6568;4856;0
6.02.2021;Tramvay Konak;1451;481;9;22;0;0;289;162;0
6.02.2021;İzdeniz Maskematik;3;2;0;0;0;0;0;0;0
6.02.2021;İzban;18730;3900;79;231;137;0;1135;1484;0
6.02.2021;Izdeniz;136;34;1;0;1;0;9;10;0
6.02.2021;Tramvay Karşıyaka;244;115;2;4;0;0;19;28;0
6.02.2021;Metro Maskematik;138;4;0;1;0;0;0;0;0
6.02.2021;Seferihisar Mot. Taş. Kooperat;373;60;1;9;1;0;51;55;0
6.02.2021;Izulas;19;6;0;1;0;0;3;4;0
6.02.2021;İzmir BB - Atik Yönetimi DB;24;3;0;0;0;0;0;1;0
6.02.2021;Metro;12894;2884;36;220;74;0;938;964;0
7.02.2021;Metro;7578;1778;26;137;61;0;619;729;0
7.02.2021;Tramvay Karşıyaka;160;80;0;2;0;0;17;16;0
7.02.2021;İzmir BB - Atik Yönetimi DB;13;2;0;0;0;0;0;3;0
7.02.2021;Metro Maskematik;86;8;0;0;0;0;0;0;0
7.02.2021;Eshot;30916;6203;56;599;114;0;4489;3675;0
7.02.2021;İzban;11669;2576;70;153;160;0;740;1222;0
7.02.2021;Tramvay Konak;889;284;11;16;4;0;190;100;0
7.02.2021;Izdeniz;80;13;1;0;2;0;0;6;0
7.02.2021;İzdeniz Maskematik;1;0;0;0;0;0;0;0;0
7.02.2021;Seferihisar Mot. Taş. Kooperat;280;56;4;5;1;0;42;43;0
8.02.2021;Tramvay Karşıyaka;5889;2028;92;249;15;0;167;368;0
8.02.2021;NOSTALJİK TRAMVAY;41;9;1;2;0;0;0;0;0
8.02.2021;İzban;105105;26571;887;2739;465;0;4144;9203;0
8.02.2021;İzdeniz Maskematik;49;2;0;13;0;0;0;0;0
8.02.2021;Eshot;249207;67237;1424;10092;245;0;16918;36399;0
8.02.2021;Izdeniz;6432;1297;53;225;110;0;244;403;0
8.02.2021;Metro;103033;26678;856;3597;663;0;4887;8468;0
8.02.2021;Metro Maskematik;509;40;0;18;0;0;0;0;0
8.02.2021;BİSİM;15;1;1;0;0;0;0;0;0
8.02.2021;Tramvay Konak;23750;7255;300;1014;33;0;1397;2064;0
8.02.2021;Seferihisar Mot. Taş. Kooperat;3031;692;18;107;1;0;201;410;0
8.02.2021;İzmir BB - Atik Yönetimi DB;426;127;8;8;0;0;0;103;0
8.02.2021;Izulas;63261;16830;314;2493;32;0;3708;9569;0
9.02.2021;İzmir BB - Atik Yönetimi DB;349;119;8;9;0;0;0;104;0
9.02.2021;BİSİM;10;5;0;0;0;0;0;0;0
9.02.2021;İzban;87441;22632;739;2172;308;0;3593;8026;0
9.02.2021;Izulas;58737;15622;257;2186;14;0;3503;8484;0
9.02.2021;Seferihisar Mot. Taş. Kooperat;2646;610;32;108;5;0;195;362;0
9.02.2021;Metro Maskematik;473;34;0;21;0;0;0;0;0
9.02.2021;Eshot;229587;62874;1418;8595;212;0;16608;32369;0
9.02.2021;Tramvay Karşıyaka;5961;2013;70;240;5;0;179;394;0
9.02.2021;Izdeniz;14963;3472;175;464;474;0;576;886;0
9.02.2021;Metro;95896;24839;777;3327;608;0;4657;7940;0
9.02.2021;İzdeniz Maskematik;97;10;5;1;0;0;0;0;0
9.02.2021;Tramvay Konak;20688;6187;214;816;29;0;1206;1761;0
9.02.2021;NOSTALJİK TRAMVAY;24;13;0;0;0;0;0;0;0
10.02.2021;Izulas;60219;16342;320;2270;24;0;3501;8906;0
10.02.2021;İzban;89305;23255;862;2244;332;0;3636;8137;0
10.02.2021;İzmir BB - Atik Yönetimi DB;627;211;12;6;0;0;0;157;0
10.02.2021;Eshot;238897;66143;1540;9543;230;0;16766;33641;0
10.02.2021;Seferihisar Mot. Taş. Kooperat;2829;624;26;83;0;0;176;339;0
10.02.2021;Metro;97703;26256;829;3403;671;0;4671;8190;0
10.02.2021;NOSTALJİK TRAMVAY;28;15;0;2;0;0;0;0;0
10.02.2021;Metro Maskematik;470;25;9;16;0;0;0;0;0
10.02.2021;BİSİM;21;9;3;0;0;0;0;0;0
10.02.2021;Tramvay Konak;21770;6703;244;836;27;0;1266;1914;0
10.02.2021;Izdeniz;18206;4545;263;554;631;0;595;1137;0
10.02.2021;İzdeniz Maskematik;146;24;0;2;0;0;0;0;0
10.02.2021;Tramvay Karşıyaka;8396;2668;140;375;18;0;228;625;0
11.02.2021;Izulas;60003;16639;288;2240;17;0;3635;8681;0
11.02.2021;NOSTALJİK TRAMVAY;33;12;3;0;0;0;0;0;0
11.02.2021;Izdeniz;18354;4883;252;552;717;0;608;1048;0
11.02.2021;Tramvay Karşıyaka;6941;2466;119;306;23;0;230;461;0
11.02.2021;Eshot;239297;67632;1514;9366;236;0;16546;33778;0
11.02.2021;İzban;90762;23717;855;2316;336;0;3502;8388;0
11.02.2021;İzmir BB - Atik Yönetimi DB;713;251;11;10;0;0;0;133;0
11.02.2021;İzdeniz Maskematik;58;22;5;4;0;0;0;0;0
11.02.2021;BİSİM;16;9;0;0;0;0;0;0;0
11.02.2021;Metro Maskematik;336;28;3;23;0;0;0;0;0
11.02.2021;Metro;97684;26393;857;3486;676;0;4771;8117;0
11.02.2021;Tramvay Konak;22931;7331;294;873;37;0;1278;1862;0
11.02.2021;Seferihisar Mot. Taş. Kooperat;2802;658;22;94;0;0;218;332;0
12.02.2021;İzban;93653;25106;845;2209;403;0;3575;8189;0
12.02.2021;Seferihisar Mot. Taş. Kooperat;2908;717;31;100;3;0;200;448;0
12.02.2021;Izulas;61101;17381;297;2306;36;0;3539;9122;0
12.02.2021;Metro;99873;27547;850;3424;630;0;4770;7956;0
12.02.2021;Eshot;240967;68998;1556;9261;259;0;16424;33708;0
12.02.2021;Tramvay Konak;22501;7359;280;844;32;0;1264;1849;0
12.02.2021;Tramvay Karşıyaka;6880;2679;109;298;5;0;220;457;0
12.02.2021;BİSİM;11;8;2;1;0;0;0;0;0
12.02.2021;NOSTALJİK TRAMVAY;20;3;0;1;0;0;0;0;0
12.02.2021;İzdeniz Maskematik;70;6;1;1;0;0;0;0;0
12.02.2021;Metro Maskematik;298;46;2;13;0;0;0;0;0
12.02.2021;İzmir BB - Atik Yönetimi DB;563;242;10;14;0;0;0;149;0
12.02.2021;Izdeniz;17491;4919;207;563;526;0;581;1102;0
13.02.2021;Metro;13482;3579;43;245;85;0;886;1043;0
13.02.2021;Seferihisar Mot. Taş. Kooperat;441;69;2;8;4;0;70;57;0
13.02.2021;Tramvay Konak;1394;539;8;21;0;0;227;117;0
13.02.2021;Tramvay Karşıyaka;224;141;2;3;0;0;19;21;0
13.02.2021;Izulas;28;5;0;1;0;0;1;2;0
13.02.2021;Eshot;50260;12193;216;864;102;0;6307;5039;0
13.02.2021;Izdeniz;177;44;1;2;3;0;6;7;0
13.02.2021;İzban;19531;4517;118;267;203;0;1186;1534;0
13.02.2021;Metro Maskematik;78;4;0;0;0;0;0;0;0
13.02.2021;İzmir BB - Atik Yönetimi DB;11;4;0;0;0;0;0;8;0
14.02.2021;İzban;11274;2535;90;150;147;0;797;1104;0
14.02.2021;Seferihisar Mot. Taş. Kooperat;267;53;3;5;0;0;29;46;0
14.02.2021;Tramvay Konak;725;282;5;17;0;0;147;91;0
14.02.2021;Metro;6940;1895;24;141;60;0;565;644;0
14.02.2021;Metro Maskematik;51;12;0;0;0;0;0;0;0
14.02.2021;İzmir BB - Atik Yönetimi DB;9;0;0;0;0;0;0;0;0
14.02.2021;Izdeniz;55;7;0;0;1;0;1;6;0
14.02.2021;Eshot;29743;6445;88;624;106;0;4055;3247;0
14.02.2021;Tramvay Karşıyaka;148;68;0;1;0;0;17;5;0
14.02.2021;İzdeniz Maskematik;3;0;0;0;0;0;0;0;0
15.02.2021;İzban;87924;23530;674;2072;426;0;3545;7851;0
15.02.2021;Tramvay Konak;19959;6288;217;794;34;0;1176;1649;0
15.02.2021;Seferihisar Mot. Taş. Kooperat;2869;709;41;110;3;0;191;387;0
15.02.2021;İzmir BB - Atik Yönetimi DB;299;91;2;11;0;0;0;96;0
15.02.2021;BİSİM;3;0;0;0;0;0;0;0;0
15.02.2021;Eshot;236234;67642;1449;8927;219;0;16779;33464;0
15.02.2021;Tramvay Karşıyaka;5821;1982;90;244;9;0;171;372;0
15.02.2021;NOSTALJİK TRAMVAY;18;14;0;0;0;0;0;0;0
15.02.2021;Metro Maskematik;575;49;2;18;0;0;0;0;0
15.02.2021;Izdeniz;13626;3361;135;398;277;0;563;787;0
15.02.2021;Izulas;59278;16536;276;2182;29;0;3703;8677;0
15.02.2021;Metro;95187;26335;655;3176;474;0;4787;7690;0
15.02.2021;İzdeniz Maskematik;51;14;0;1;0;0;0;0;0
16.02.2021;İzdeniz Maskematik;50;9;3;2;0;0;0;0;0
16.02.2021;Metro Maskematik;316;42;2;17;0;0;0;0;0
16.02.2021;Eshot;211464;62373;1266;7367;185;0;16125;28303;0
16.02.2021;Seferihisar Mot. Taş. Kooperat;2320;558;32;69;3;0;217;325;0
16.02.2021;Tramvay Konak;18874;5980;224;706;18;0;1185;1522;0
16.02.2021;Izdeniz;6284;1421;68;200;147;0;256;408;0
16.02.2021;İzmir BB - Atik Yönetimi DB;205;51;0;8;0;0;0;70;0
16.02.2021;Izulas;53384;15043;274;1896;31;0;3484;7321;0
16.02.2021;Metro;89119;24968;675;2812;478;0;4800;7223;0
16.02.2021;İzban;81154;22132;653;2046;309;0;3447;7214;0
16.02.2021;Tramvay Karşıyaka;4671;1612;80;215;7;0;137;286;0
16.02.2021;NOSTALJİK TRAMVAY;14;4;1;0;0;0;0;0;0
17.02.2021;Eshot;220166;66992;1416;8484;192;0;16187;31297;0
17.02.2021;İzdeniz Maskematik;111;11;0;5;0;0;0;0;0
17.02.2021;Izulas;55378;16373;276;2097;31;0;3555;8096;0
17.02.2021;Tramvay Karşıyaka;6950;2145;102;309;13;0;197;470;0
17.02.2021;İzmir BB - Atik Yönetimi DB;354;99;7;4;0;0;0;124;0
17.02.2021;Tramvay Konak;19275;6457;210;773;20;0;1150;1681;0
17.02.2021;Izdeniz;13190;3301;142;417;277;0;488;840;0
17.02.2021;Metro Maskematik;447;53;3;17;0;0;0;0;0
17.02.2021;İzban;81321;23240;667;1928;297;0;3461;7283;0
17.02.2021;Metro;91125;26784;656;2983;568;0;4838;7495;0
17.02.2021;Seferihisar Mot. Taş. Kooperat;2410;592;37;60;0;0;182;357;0
17.02.2021;BİSİM;1;0;0;0;0;0;0;0;0
17.02.2021;NOSTALJİK TRAMVAY;11;6;0;1;0;0;0;0;0
18.02.2021;Izulas;56444;16564;254;2079;21;0;3480;8101;0
18.02.2021;İzdeniz Maskematik;38;7;1;4;0;0;0;0;0
18.02.2021;İzban;81982;23070;701;2081;271;0;3511;7546;0
18.02.2021;BİSİM;3;5;0;0;0;0;0;0;0
18.02.2021;Izdeniz;14056;3421;142;428;269;0;544;826;0
18.02.2021;Seferihisar Mot. Taş. Kooperat;2516;651;34;84;0;0;187;356;0
18.02.2021;NOSTALJİK TRAMVAY;18;17;0;0;0;0;0;0;0
18.02.2021;Metro Maskematik;302;40;2;22;0;0;0;0;0
18.02.2021;Tramvay Konak;19785;6660;251;776;18;0;1145;1661;0
18.02.2021;Eshot;222882;67184;1409;8398;181;0;16137;30772;0
18.02.2021;Tramvay Karşıyaka;5639;2102;85;258;2;0;166;355;0
18.02.2021;Metro;91114;26562;763;3128;447;0;4745;7520;0
18.02.2021;İzmir BB - Atik Yönetimi DB;326;91;2;6;0;0;0;83;0
19.02.2021;Seferihisar Mot. Taş. Kooperat;2875;790;42;107;1;0;220;390;0
19.02.2021;İzmir BB - Atik Yönetimi DB;692;261;8;15;0;0;0;156;0
19.02.2021;Izulas;60072;18085;328;2363;23;0;3571;9187;0
19.02.2021;Izdeniz;16990;4637;192;544;463;0;591;1040;0
19.02.2021;BİSİM;12;0;0;1;0;0;0;0;0
19.02.2021;Eshot;241441;74444;1666;9624;238;0;16437;34138;0
19.02.2021;Metro Maskematik;430;36;5;15;0;0;0;0;0
19.02.2021;İzdeniz Maskematik;70;27;6;2;0;0;0;0;0
19.02.2021;Tramvay Karşıyaka;6877;2564;96;295;4;0;203;412;0
19.02.2021;Tramvay Konak;22417;7996;302;871;29;0;1306;1815;0
19.02.2021;Metro;98582;29424;909;3477;571;0;4758;8020;0
19.02.2021;NOSTALJİK TRAMVAY;26;7;0;0;0;0;0;0;0
19.02.2021;İzban;92459;26539;932;2264;424;0;3607;8309;0
20.02.2021;İzmir BB - Atik Yönetimi DB;24;4;0;1;0;0;0;5;0
20.02.2021;Izulas;29;4;0;0;0;0;2;3;0
20.02.2021;Tramvay Konak;1719;1078;7;31;4;0;236;169;0
20.02.2021;Eshot;53610;16763;197;967;99;0;6861;5330;0
20.02.2021;Metro;15968;5601;78;259;129;0;1019;1293;0
20.02.2021;Metro Maskematik;78;14;0;2;0;0;0;0;0
20.02.2021;Seferihisar Mot. Taş. Kooperat;501;128;5;7;1;0;75;49;0
20.02.2021;Tramvay Karşıyaka;261;260;3;4;0;0;17;24;0
20.02.2021;İzban;21124;6358;124;259;157;0;1151;1697;0
20.02.2021;Izdeniz;184;65;1;1;6;0;7;20;0
20.02.2021;İzdeniz Maskematik;14;1;0;0;0;0;0;0;0
21.02.2021;İzmir BB - Atik Yönetimi DB;20;8;0;0;0;0;0;1;0
21.02.2021;Seferihisar Mot. Taş. Kooperat;309;95;5;5;1;0;36;33;0
21.02.2021;Tramvay Konak;1145;989;25;19;2;0;164;150;0
21.02.2021;Metro Maskematik;87;4;0;0;0;0;0;0;0
21.02.2021;Izdeniz;151;44;1;3;4;0;7;19;0
21.02.2021;Tramvay Karşıyaka;227;254;5;2;0;0;18;11;0
21.02.2021;Metro;9630;4261;219;170;59;0;671;945;0
21.02.2021;Eshot;37077;13693;330;719;134;0;4799;4353;0
21.02.2021;İzban;13965;4772;155;182;172;0;838;1322;0
22.02.2021;Metro;107410;31512;901;3806;706;0;5256;9422;0
22.02.2021;Seferihisar Mot. Taş. Kooperat;3103;794;44;117;1;0;198;370;0
22.02.2021;Izulas;62890;18632;298;2682;24;0;3716;9811;0
22.02.2021;NOSTALJİK TRAMVAY;27;13;1;1;0;0;0;0;0
22.02.2021;Eshot;252666;75485;1751;10643;221;0;17105;38128;0
22.02.2021;İzdeniz Maskematik;96;29;0;4;0;0;0;0;0
22.02.2021;Metro Maskematik;424;50;0;18;0;0;0;0;0
22.02.2021;Tramvay Konak;23623;8020;273;997;21;0;1244;2095;0
22.02.2021;Izdeniz;18940;5230;192;612;493;0;660;1124;0
22.02.2021;BİSİM;14;12;0;0;0;0;0;0;0
22.02.2021;İzban;101016;28137;931;2700;479;0;3953;9558;0
22.02.2021;Tramvay Karşıyaka;7056;2673;112;306;6;0;206;436;0
22.02.2021;İzmir BB - Atik Yönetimi DB;745;309;8;16;0;0;0;194;0
23.02.2021;İzban;94635;27012;926;2607;339;0;3715;8758;0
23.02.2021;İzmir BB - Atik Yönetimi DB;817;340;12;16;0;0;0;168;0
23.02.2021;BİSİM;14;8;0;1;0;0;0;0;0
23.02.2021;Eshot;248262;76896;1719;9654;219;0;16575;35956;0
23.02.2021;Seferihisar Mot. Taş. Kooperat;2886;779;36;108;2;0;227;453;0
23.02.2021;İzdeniz Maskematik;77;12;4;6;0;0;0;0;0
23.02.2021;Tramvay Karşıyaka;6766;2645;91;324;7;0;245;481;0
23.02.2021;Metro;105650;30970;972;3702;670;0;5017;8960;0
23.02.2021;Metro Maskematik;331;43;2;19;0;0;0;0;0
23.02.2021;Izdeniz;19028;5169;219;602;567;0;652;1159;0
23.02.2021;Izulas;62900;18513;354;2476;37;0;3717;9698;0
23.02.2021;Tramvay Konak;23258;8449;299;1001;33;0;1288;1969;0
23.02.2021;NOSTALJİK TRAMVAY;34;7;0;1;0;0;0;0;0
24.02.2021;Metro Maskematik;260;33;2;21;0;0;0;0;0
24.02.2021;Eshot;252384;80300;1847;10257;229;0;17408;36677;0
24.02.2021;Izdeniz;19829;5590;244;658;575;0;686;1266;0
24.02.2021;Seferihisar Mot. Taş. Kooperat;2957;842;36;101;2;0;206;429;0
24.02.2021;Metro;99166;30485;940;3480;594;0;5223;8605;0
24.02.2021;BİSİM;13;8;1;0;0;0;0;0;0
24.02.2021;İzban;93146;27180;896;2457;432;0;3873;8714;0
24.02.2021;Tramvay Karşıyaka;9329;3361;138;432;9;0;200;662;0
24.02.2021;Izulas;62373;19480;377;2524;28;0;3647;9682;0
24.02.2021;İzdeniz Maskematik;91;21;0;5;0;0;0;0;0
24.02.2021;Tramvay Konak;23521;8871;342;979;39;0;1407;2126;0
24.02.2021;NOSTALJİK TRAMVAY;45;12;5;0;0;0;0;0;0
24.02.2021;İzmir BB - Atik Yönetimi DB;817;345;11;22;0;0;0;153;0
25.02.2021;Izdeniz;18133;4974;235;585;598;0;724;1088;0
25.02.2021;Eshot;245498;75731;1689;9887;233;0;17688;35426;0
25.02.2021;Metro Maskematik;314;46;8;17;0;0;0;0;0
25.02.2021;Tramvay Konak;23140;8503;304;959;33;0;1438;1982;0
25.02.2021;Seferihisar Mot. Taş. Kooperat;2918;689;31;78;1;0;221;395;0
25.02.2021;Metro;98901;29387;947;3504;630;0;5430;8497;0
25.02.2021;Izulas;60737;18207;362;2414;13;0;3781;9268;0
25.02.2021;İzban;92271;25926;891;2401;364;0;3977;8557;0
25.02.2021;İzmir BB - Atik Yönetimi DB;686;331;2;14;0;0;0;151;0
25.02.2021;İzdeniz Maskematik;83;13;2;7;0;0;0;0;0
25.02.2021;NOSTALJİK TRAMVAY;34;13;0;4;0;0;0;0;0
25.02.2021;Tramvay Karşıyaka;7103;2523;105;317;8;0;204;447;0
25.02.2021;BİSİM;8;8;0;0;0;0;0;0;0
26.02.2021;BİSİM;20;9;0;0;0;0;0;0;0
26.02.2021;İzdeniz Maskematik;104;16;0;10;0;0;0;0;0
26.02.2021;İzban;97639;28602;998;2537;456;0;3836;8877;0
26.02.2021;Seferihisar Mot. Taş. Kooperat;3180;807;35;114;5;0;243;448;0
26.02.2021;Izdeniz;19544;5546;207;639;636;0;680;1228;0
26.02.2021;NOSTALJİK TRAMVAY;55;16;3;2;0;0;0;0;0
26.02.2021;Metro Maskematik;343;38;2;18;0;0;0;0;0
26.02.2021;İzmir BB - Atik Yönetimi DB;883;387;16;23;0;0;0;149;0
26.02.2021;Eshot;255998;81123;1828;10584;297;0;17447;37330;0
26.02.2021;Tramvay Konak;24251;9059;327;908;40;0;1364;1991;0
26.02.2021;Izulas;63721;19589;378;2534;27;0;3694;10053;0
26.02.2021;Metro;105873;32127;966;3767;660;0;5483;8790;0
26.02.2021;Tramvay Karşıyaka;7523;2896;119;313;17;0;217;482;0
27.02.2021;Metro Maskematik;89;5;0;2;0;0;0;0;0
27.02.2021;Izdeniz;200;43;3;2;14;0;5;12;0
27.02.2021;Metro;15458;5768;54;271;112;0;1038;1173;0
27.02.2021;İzmir BB - Atik Yönetimi DB;18;7;1;0;0;0;0;1;0
27.02.2021;Tramvay Karşıyaka;272;280;3;3;0;0;32;21;0
27.02.2021;Seferihisar Mot. Taş. Kooperat;648;154;4;11;5;0;71;60;0
27.02.2021;Izulas;21;9;0;0;0;0;2;3;0
27.02.2021;Eshot;55416;17997;197;1000;123;0;7032;5629;0
27.02.2021;İzdeniz Maskematik;38;1;0;2;0;0;0;0;0
27.02.2021;Tramvay Konak;1624;1103;12;32;1;0;250;143;0
27.02.2021;İzban;21992;6757;124;291;184;0;1264;1749;0
28.02.2021;Izdeniz;108;28;2;0;4;0;4;7;0
28.02.2021;İzdeniz Maskematik;3;1;0;0;0;0;0;0;0
28.02.2021;Eshot;37728;13944;184;740;152;0;4646;4463;0
28.02.2021;Metro Maskematik;136;8;1;1;0;0;0;0;0
28.02.2021;İzban;14082;4919;147;167;177;0;888;1295;0
28.02.2021;Metro;10030;4727;185;182;80;0;661;869;0
28.02.2021;Tramvay Konak;1014;785;14;12;1;0;172;93;0
28.02.2021;İzmir BB - Atik Yönetimi DB;26;7;0;0;0;0;0;2;0
28.02.2021;Seferihisar Mot. Taş. Kooperat;362;93;1;5;1;0;42;70;0
28.02.2021;Tramvay Karşıyaka;245;265;0;0;0;0;8;21;0
1.03.2021;Tramvay Konak;24154;8675;236;968;39;0;1406;2077;0
1.03.2021;Eshot;263986;80036;1675;11278;286;0;17993;39379;0
1.03.2021;Tramvay Karşıyaka;7108;2845;129;352;7;0;232;466;0
1.03.2021;NOSTALJİK TRAMVAY;24;11;0;0;0;0;0;0;0
1.03.2021;Metro Maskematik;437;37;1;20;0;0;0;0;0
1.03.2021;Seferihisar Mot. Taş. Kooperat;3327;837;36;113;2;0;231;419;0
1.03.2021;Izulas;66563;19415;300;2839;35;0;3862;10296;0
1.03.2021;İzmir BB - Atik Yönetimi DB;949;432;7;18;0;0;0;188;0
1.03.2021;İzdeniz Maskematik;125;7;3;7;0;0;0;0;0
1.03.2021;Metro;105792;30906;851;3865;632;0;5588;8909;0
1.03.2021;Izdeniz;18950;5439;208;650;441;0;708;1135;0
1.03.2021;İzban;99202;27773;804;2713;411;0;4066;9093;0
1.03.2021;BİSİM;18;6;0;0;0;0;0;0;0
2.03.2021;BİSİM;5;4;0;0;0;0;0;0;0
2.03.2021;İzban;92579;27795;1203;2517;336;0;4032;8554;0
2.03.2021;İzmir BB - Atik Yönetimi DB;474;193;3;7;0;0;0;143;0
2.03.2021;Eshot;250807;83347;2507;9885;206;1;18035;35736;0
2.03.2021;Izulas;63299;20242;581;2402;29;0;3813;9273;0
2.03.2021;Tramvay Karşıyaka;7040;2751;90;247;11;0;200;422;0
2.03.2021;Izdeniz;17402;4852;164;498;374;0;678;992;0
2.03.2021;Seferihisar Mot. Taş. Kooperat;3042;794;64;120;2;0;202;410;0
2.03.2021;Metro;102611;31682;1121;3585;591;0;5511;8639;0
2.03.2021;İzdeniz Maskematik;118;16;3;0;0;0;0;0;0
2.03.2021;Metro Maskematik;556;37;2;12;0;0;0;0;0
2.03.2021;Tramvay Konak;23369;8705;322;905;38;0;1338;2015;0
2.03.2021;NOSTALJİK TRAMVAY;1;12;0;0;0;0;0;0;0
3.03.2021;İzdeniz Maskematik;175;13;1;8;0;0;0;0;0
3.03.2021;NOSTALJİK TRAMVAY;19;5;0;0;0;0;0;0;0
3.03.2021;Eshot;255601;85927;2119;10301;228;0;18128;40234;0
3.03.2021;Tramvay Karşıyaka;10069;3701;177;479;22;0;245;999;0
3.03.2021;Izulas;63880;20985;413;2457;31;0;3793;10671;0
3.03.2021;Metro Maskematik;441;39;1;11;0;0;0;0;0
3.03.2021;Seferihisar Mot. Taş. Kooperat;3026;764;30;119;0;0;197;436;0
3.03.2021;İzban;94079;28755;983;2396;331;0;3933;9458;0
3.03.2021;Tramvay Konak;24662;9287;275;888;37;0;1330;2554;0
3.03.2021;BİSİM;9;5;2;0;0;0;0;0;0
3.03.2021;İzmir BB - Atik Yönetimi DB;579;264;8;12;0;0;0;164;0
3.03.2021;Izdeniz;20148;5935;244;595;545;0;682;1328;0
3.03.2021;Metro;102412;33047;998;3618;592;0;5607;9462;0
4.03.2021;Izdeniz;19538;5503;221;589;573;0;721;1541;0
4.03.2021;Izulas;63200;22268;597;2480;28;0;3936;11587;0
4.03.2021;BİSİM;17;9;0;0;0;0;0;0;0
4.03.2021;İzdeniz Maskematik;233;15;4;4;0;0;0;0;0
